t,Regime,Lignite_Coal,Petcoke,Alternative_Fuel,Feed_rate,Kiln_solid_out,Material_acc,Clinker_output,Air_flow,Cooling_air_flow,ID_fan_speed,Fuel_rate,Tg_preheater,Ts_preheater,Tg_calcination,Ts_calcination,Tg_burning,Ts_burning,Tg_Cooling,Ts_Cooling,O2,CO_ppm,P_preheater,P_calcination,P_burning,Damper_position,CaCO3,CaO,CO2,SiO2,Al2O3,Fe2O3,LSF,C3A,C4AF,C2S,C3S,dC2S,dC3S,dC3A,dC4AF,dCaO_calcination,Mass_Balance_Error,kiln_rpm,Residence,Q_in,Q_out,Q_acc,Q_loss,Q_reaction,Q_gas,Q_clinker,Clinker_yield,dTg_burning,dFuel_rate,Normalized_Energy_Index,Global_Energy_Closure,Energy_error
23.66667,R3_ACTIVE_CALCINATION,0.86752,0.04782,0.08466,74.722,20.84673,22.30324,18.55359,53943.88982,298883.48963,1219.20662,4.61219,908.84807,808.10801,1281.36696,1146.51456,1629.67049,1060.09447,385.38706,128.50819,3.0829,480.09896,-238.20724,-336.7284,1.2,53.19114,0.0,44.824,35.176,0.0,0.0,0.0,44824000439.69999,0.15688,0.22073,81.61708,0.0,0.0,0.0,0.0,0.0,0.0,-291.62713,2.23451,64.12636,73151.59566,59119.25894,2783.03821,56309.91859,26.30215,8141.15091,15000.0,0.89,263.21429,0.0,3942.71962,11275.60065,15.41402
23.83333,R3_ACTIVE_CALCINATION,0.86732,0.04793,0.08475,74.86573,20.91323,22.37176,18.61277,54000.87261,299458.41716,1221.22145,4.62258,908.43853,807.54912,1283.08123,1147.86377,1629.75634,1060.02706,385.36407,128.50147,3.08145,481.34192,-238.54749,-337.30327,1.2,53.05698,0.0,44.824,35.176,0.0,0.0,0.0,44824000439.69999,0.15688,0.22073,81.61708,0.0,0.0,0.0,0.0,0.0,0.0,-291.62716,2.23698,64.11898,73321.63199,59140.05234,2791.91579,56321.78382,26.35274,8159.93313,15000.0,0.89,264.1313,0.0,3939.31824,11416.01659,15.56978
24.0,R3_ACTIVE_CALCINATION,0.86712,0.04803,0.08484,75.01005,20.97976,22.44035,18.67199,54057.77632,300035.72048,1223.23323,4.63293,908.0359,806.99711,1284.78483,1149.20446,1629.84159,1059.95931,385.34096,128.49471,3.08002,482.57817,-238.88398,-337.87336,1.2,52.92371,0.0,44.824,35.176,0.0,0.0,0.0,44824000439.69999,0.15688,0.22074,81.61708,0.0,0.0,0.0,0.0,0.0,0.0,-291.62719,2.23942,64.11173,73490.92151,59160.77188,2800.79818,56333.57016,26.40354,8178.62718,15000.0,0.89,265.04366,0.0,3935.89167,11555.75499,15.72406
24.16667,R3_ACTIVE_CALCINATION,0.86692,0.04814,0.08494,75.15497,21.04633,22.509,18.73124,54114.60105,300615.38025,1225.24196,4.64322,907.63978,806.45158,1286.4778,1150.53657,1629.92627,1059.89121,385.31772,128.48791,3.0786,483.80774,-239.21675,-338.43872,1.2,52.79133,0.0,44.824,35.176,0.0,0.0,0.0,44824000439.69999,0.15688,0.22074,81.61709,0.0,0.0,0.0,0.0,0.0,0.0,-291.62721,2.24181,64.1046,73659.4678,59181.41821,2809.68553,56345.27813,26.45455,8197.23345,15000.0,0.89,265.95138,0.0,3932.44014,11694.8186,15.87687
24.33333,R3_ACTIVE_CALCINATION,0.86672,0.04825,0.08503,75.30046,21.11294,22.57773,18.79052,54171.34691,301197.3767,1227.24765,4.65347,907.24981,805.91217,1288.16018,1151.86007,1630.01037,1059.82277,385.29436,128.48108,3.0772,485.03067,-239.54584,-338.99939,1.2,52.65982,0.0,44.824,35.176,0.0,0.0,0.0,44824000439.69999,0.15688,0.22074,81.61709,0.0,0.0,0.0,0.0,0.0,0.0,-291.62724,2.24417,64.09759,73827.27442,59201.99198,2818.57802,56356.9082,26.50576,8215.75235,15000.0,0.89,266.8545,0.0,3928.96386,11833.21018,16.02824
24.5,R3_ACTIVE_CALCINATION,0.86652,0.04836,0.08512,75.44654,21.17959,22.64652,18.84984,54228.01401,301781.68965,1229.2503,4.66367,906.86564,805.37852,1289.83201,1153.17491,1630.0939,1059.75398,385.27087,128.47421,3.07582,486.24698,-239.8713,-339.55541,1.2,52.52919,0.0,44.824,35.176,0.0,0.0,0.0,44824000439.69999,0.15688,0.22075,81.61709,0.0,0.0,0.0,0.0,0.0,0.0,-291.62727,2.2465,64.0907,73994.34491,59222.49384,2827.47579,56368.46087,26.55718,8234.18426,15000.0,0.89,267.75304,0.0,3925.46305,11970.93246,16.17817
24.66667,R3_ACTIVE_CALCINATION,0.86632,0.04847,0.08521,75.59318,21.24628,22.71538,18.90919,54284.60246,302368.29845,1231.24992,4.67381,906.48693,804.85028,1291.49332,1154.48104,1630.17686,1059.68484,385.24726,128.46731,3.07446,487.45671,-240.19316,-340.10682,1.2,52.39943,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22075,81.6171,0.0,0.0,0.0,0.0,0.0,0.0,-291.6273,2.24879,64.08393,74160.68279,59242.92443,2836.379,56379.93663,26.6088,8252.52959,15000.0,0.89,268.64701,0.0,3921.93794,12107.98817,16.32669
24.83333,R3_ACTIVE_CALCINATION,0.86613,0.04857,0.0853,75.7404,21.31302,22.78431,18.96859,54341.11237,302957.18204,1233.24651,4.68392,906.11336,804.32712,1293.14415,1155.77845,1630.25925,1059.61536,385.22353,128.46038,3.07311,488.6599,-240.51146,-340.65364,1.2,52.27053,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22075,81.6171,0.0,0.0,0.0,0.0,0.0,0.0,-291.62732,2.25105,64.07727,74326.29155,59263.28437,2845.2878,56391.33594,26.66062,8270.78872,15000.0,0.89,269.53645,0.0,3918.38876,12244.38,16.47382
25.0,R3_ACTIVE_CALCINATION,0.86593,0.04868,0.08539,75.88818,21.37979,22.85332,19.02802,54397.54385,303548.31893,1235.24008,4.69397,905.74462,803.80875,1294.78453,1157.06707,1630.34108,1059.54554,385.19967,128.45341,3.07178,489.85659,-240.82625,-341.19594,1.2,52.14249,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22075,81.6171,0.0,0.0,0.0,0.0,0.0,0.0,-291.62735,2.25327,64.07072,74491.17467,59283.57429,2854.20235,56402.6593,26.71264,8288.96205,15000.0,0.89,270.42137,0.0,3914.81571,12380.11066,16.61957
25.16667,R3_ACTIVE_CALCINATION,0.86573,0.04879,0.08548,76.03652,21.44661,22.9224,19.08749,54453.89701,304141.68717,1237.23064,4.70397,905.38042,803.29485,1296.41449,1158.34689,1630.42236,1059.47537,385.17569,128.44641,3.07047,491.04679,-241.13756,-341.73372,1.2,52.0153,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22076,81.61711,0.0,0.0,0.0,0.0,0.0,0.0,-291.62738,2.25546,64.06429,74655.3356,59303.79483,2863.12279,56413.90718,26.76486,8307.04997,15000.0,0.89,271.30179,0.0,3911.21903,12515.18283,16.76395
25.33333,R3_ACTIVE_CALCINATION,0.86553,0.04889,0.08557,76.18541,21.51348,22.99155,19.147,54510.17195,304737.26442,1239.21817,4.71393,905.02048,802.78514,1298.03408,1159.61786,1630.50308,1059.40486,385.15159,128.43937,3.06917,492.23055,-241.44543,-342.26705,1.2,51.88895,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22076,81.61711,0.0,0.0,0.0,0.0,0.0,0.0,-291.62741,2.25762,64.05796,74818.77777,59323.94658,2872.04927,56425.08005,26.81726,8325.05287,15000.0,0.89,272.17775,0.0,3907.59893,12649.59918,16.90698
25.5,R3_ACTIVE_CALCINATION,0.86533,0.049,0.08567,76.33485,21.58039,23.06077,19.20655,54566.36879,305335.02789,1241.2027,4.72384,904.66452,802.27936,1299.64331,1160.87995,1630.58325,1059.334,385.12736,128.4323,3.06789,493.40791,-241.74989,-342.79595,1.2,51.76344,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22076,81.61711,0.0,0.0,0.0,0.0,0.0,0.0,-291.62743,2.25974,64.05174,74981.50459,59344.03016,2880.98193,56436.17837,26.86987,8342.97113,15000.0,0.89,273.04925,0.0,3903.95565,12783.36237,17.04869
25.66667,R3_ACTIVE_CALCINATION,0.86514,0.04911,0.08576,76.48483,21.64735,23.13007,19.26614,54622.48763,305934.95437,1243.18423,4.7337,904.31229,801.77724,1301.24223,1162.13314,1630.66287,1059.2628,385.10301,128.42519,3.06662,494.57889,-242.051,-343.32046,1.2,51.63877,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22077,81.61711,0.0,0.0,0.0,0.0,0.0,0.0,-291.62746,2.26184,64.04562,75143.51946,59364.04618,2889.92091,56447.20261,26.92266,8360.80514,15000.0,0.89,273.91633,0.0,3900.28941,12916.47503,17.18907
25.83333,R3_ACTIVE_CALCINATION,0.86494,0.04921,0.08585,76.63534,21.71435,23.19944,19.32578,54678.52858,306537.02023,1245.16275,4.74352,903.96354,801.27853,1302.83086,1163.37739,1630.74195,1059.19125,385.07854,128.41805,3.06537,495.74353,-242.34877,-343.84062,1.2,51.51492,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22077,81.61712,0.0,0.0,0.0,0.0,0.0,0.0,-291.62749,2.2639,64.03961,75304.82574,59383.99522,2898.86635,56458.15323,26.97564,8378.55529,15000.0,0.89,274.779,0.0,3896.60043,13048.93981,17.32816
26.0,R3_ACTIVE_CALCINATION,0.86475,0.04932,0.08594,76.78638,21.78141,23.26889,19.38546,54734.49176,307141.20142,1247.13828,4.75329,903.61805,800.78301,1304.40922,1164.61267,1630.8205,1059.11936,385.05395,128.41087,3.06413,496.90185,-242.64326,-344.35647,1.2,51.3919,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22077,81.61712,0.0,0.0,0.0,0.0,0.0,0.0,-291.62752,2.26593,64.0337,75465.42679,59403.87788,2907.81839,56469.03069,27.02881,8396.22195,15000.0,0.89,275.63728,0.0,3892.88893,13180.75933,17.46596
26.16667,R3_ACTIVE_CALCINATION,0.86455,0.04942,0.08603,76.93794,21.84852,23.33842,19.44518,54790.37725,307747.47345,1249.11082,4.76301,903.27559,800.29045,1305.97736,1165.83895,1630.8985,1059.04713,385.02923,128.40366,3.06291,498.0539,-242.93449,-344.86803,1.2,51.2697,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22078,81.61712,0.0,0.0,0.0,0.0,0.0,0.0,-291.62755,2.26793,64.02788,75625.32594,59423.69476,2916.77716,56479.83544,27.08216,8413.8055,15000.0,0.89,276.49121,0.0,3889.15514,13311.93618,17.60248
26.33333,R3_ACTIVE_CALCINATION,0.86436,0.04953,0.08612,77.09003,21.91568,23.40802,19.50495,54846.18519,308355.81146,1251.08037,4.77269,902.93595,799.80063,1307.5353,1167.05622,1630.97597,1058.97455,385.00439,128.39642,3.06171,499.19971,-243.2225,-345.37534,1.2,51.1483,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22078,81.61713,0.0,0.0,0.0,0.0,0.0,0.0,-291.62757,2.2699,64.02216,75784.5265,59443.44642,2925.7428,56490.56793,27.13569,8431.30632,15000.0,0.89,277.34079,0.0,3885.39929,13442.47298,17.73775
26.5,R3_ACTIVE_CALCINATION,0.86416,0.04963,0.08621,77.24262,21.98289,23.4777,19.56477,54901.91566,308966.19013,1253.04694,4.78232,902.59893,799.31335,1309.08306,1168.26445,1631.05291,1058.90163,384.97943,128.38914,3.06051,500.33931,-243.50734,-345.87845,1.2,51.02772,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22078,81.61713,0.0,0.0,0.0,0.0,0.0,0.0,-291.6276,2.27184,64.01654,75943.03176,59463.13344,2934.71542,56501.22862,27.1894,8448.7248,15000.0,0.89,278.18606,0.0,3881.6216,13572.3723,17.87178
26.66667,R3_ACTIVE_CALCINATION,0.86397,0.04974,0.0863,77.39571,22.05015,23.54746,19.62463,54957.56879,309578.58376,1255.01053,4.79191,902.26433,798.82843,1310.62067,1169.46361,1631.12933,1058.82837,384.95434,128.38183,3.05934,501.47272,-243.78902,-346.37738,1.2,50.90793,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22078,81.61713,0.0,0.0,0.0,0.0,0.0,0.0,-291.62763,2.27376,64.01101,76100.84499,59482.75639,2943.69517,56511.81794,27.24329,8466.0613,15000.0,0.89,279.02702,0.0,3877.8223,13701.63672,18.00458
26.83333,R4_TRANSITION_TO_CLINKERIZATION,0.86377,0.04984,0.08639,83.93497,22.1239,23.6276,19.69027,55013.14468,335736.29288,1256.97115,4.80144,901.67979,796.30176,1312.06893,1164.62726,1631.20516,1058.73399,384.92648,128.37302,3.05817,502.6,-244.06759,-346.87217,1.2,50.78894,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22079,81.61714,0.0,0.0,0.0,0.0,0.0,0.0,-291.62766,2.27564,64.00557,76257.96946,59505.41387,2953.54114,56522.32762,29.54511,8483.31587,15000.0,0.89,279.86307,0.0,3872.87493,13828.55956,18.13392
27.0,R4_TRANSITION_TO_CLINKERIZATION,0.86358,0.04995,0.08647,84.10175,22.20092,23.7078,19.75882,55068.64343,336403.39547,1258.9288,4.81094,900.59058,794.17345,1313.44337,1163.04996,1631.28045,1058.63933,384.89773,128.36357,3.05703,503.72118,-244.34308,-347.36286,1.2,50.67074,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22079,81.61714,0.0,0.0,0.0,0.0,0.0,0.0,-291.62768,2.2775,64.00022,76414.40839,59526.19108,2963.82332,56532.76394,29.60381,8500.4891,15000.0,0.89,280.69475,0.0,3867.35645,13953.9978,18.26095
27.16667,R4_TRANSITION_TO_CLINKERIZATION,0.86339,0.05005,0.08656,84.26904,22.278,23.78809,19.82742,55124.06515,337072.59283,1260.88349,4.82039,899.28404,792.26939,1314.7807,1162.89439,1631.35523,1058.54438,384.86821,128.35409,3.05589,504.83627,-244.61553,-347.84947,1.2,50.55333,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22079,81.61714,0.0,0.0,0.0,0.0,0.0,0.0,-291.62771,2.27933,63.99496,76570.165,59546.90571,2974.11276,56543.13025,29.6627,8517.58147,15000.0,0.89,281.52219,0.0,3861.83231,14078.80923,18.38681
27.33333,R4_TRANSITION_TO_CLINKERIZATION,0.86319,0.05016,0.08665,84.43685,22.35513,23.86845,19.89606,55179.40995,337743.8554,1262.83522,4.82979,897.89921,790.50321,1316.097,1163.35472,1631.42949,1058.44915,384.83804,128.34457,3.05477,505.94532,-244.88497,-348.33204,1.2,50.4367,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.2208,81.61714,0.0,0.0,0.0,0.0,0.0,0.0,-291.62774,2.28113,63.98979,76725.24249,59567.55832,2984.40956,56553.42699,29.72177,8534.59335,15000.0,0.89,282.34543,0.0,3856.30262,14202.99638,18.5115
27.5,R4_TRANSITION_TO_CLINKERIZATION,0.863,0.05026,0.08674,84.60517,22.43231,23.9489,19.96476,55234.67793,338417.15317,1264.78399,4.83915,896.50279,788.83148,1317.39925,1164.07933,1631.50325,1058.35363,384.80731,128.33503,3.05367,507.04835,-245.15143,-348.81061,1.2,50.32084,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.2208,81.61715,0.0,0.0,0.0,0.0,0.0,0.0,-291.62777,2.2829,63.9847,76879.64403,59588.14944,2994.71384,56563.65458,29.78102,8551.52512,15000.0,0.89,283.16447,0.0,3850.76746,14326.56177,18.63505
27.66667,R4_TRANSITION_TO_CLINKERIZATION,0.86281,0.05036,0.08683,84.77399,22.50956,24.02942,20.0335,55289.86921,339092.45574,1266.72982,4.84847,895.12617,787.23177,1318.69054,1164.91494,1631.5765,1058.25784,384.77609,128.32547,3.05257,508.14539,-245.41495,-349.28521,1.2,50.20575,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.2208,81.61715,0.0,0.0,0.0,0.0,0.0,0.0,-291.62779,2.28465,63.97969,77033.3728,59608.67963,3005.02573,56573.81345,29.84045,8568.37712,15000.0,0.89,283.97934,0.0,3845.22695,14449.5079,18.75746
27.83333,R4_TRANSITION_TO_CLINKERIZATION,0.86262,0.05047,0.08692,84.94331,22.58686,24.11002,20.1023,55344.98389,339769.73227,1268.67269,4.85774,893.78355,785.69198,1319.9722,1165.79468,1631.64925,1058.16176,384.74445,128.31587,3.05149,509.23648,-245.67556,-349.75587,1.2,50.09143,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22081,81.61715,0.0,0.0,0.0,0.0,0.0,0.0,-291.62782,2.28637,63.97477,77186.43194,59629.1494,3015.34533,56583.90402,29.90004,8585.14974,15000.0,0.89,284.79006,0.0,3839.68121,14571.83726,18.87875
28.0,R4_TRANSITION_TO_CLINKERIZATION,0.86242,0.05057,0.08701,85.11311,22.66422,24.1907,20.17115,55400.02207,340448.95151,1270.61263,4.86697,892.48078,784.20511,1321.24484,1166.6893,1631.72149,1058.0654,384.71244,128.30625,3.05043,510.32163,-245.93328,-350.22262,1.2,49.97786,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22081,81.61716,0.0,0.0,0.0,0.0,0.0,0.0,-291.62785,2.28807,63.96993,77338.82456,59649.55929,3025.67276,56593.92672,29.95981,8601.84333,15000.0,0.89,285.59664,0.0,3834.13033,14693.55233,18.99893
28.16667,R4_TRANSITION_TO_CLINKERIZATION,0.86223,0.05067,0.0871,85.28339,22.74163,24.27146,20.24005,55454.98386,341130.0818,1272.54962,4.87615,891.21969,782.76666,1322.50872,1167.58599,1631.79325,1057.96875,384.6801,128.29659,3.04937,511.40089,-246.18816,-350.6855,1.2,49.86505,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22081,81.61716,0.0,0.0,0.0,0.0,0.0,0.0,-291.62788,2.28974,63.96517,77490.55379,59669.90982,3036.00812,56603.88195,30.01975,8618.45825,15000.0,0.89,286.39912,0.0,3828.57443,14814.6556,19.11801
28.33333,R4_TRANSITION_TO_CLINKERIZATION,0.86204,0.05077,0.08718,85.45414,22.81911,24.35231,20.30901,55509.86937,341813.09109,1274.48369,4.88529,890.00016,781.37345,1323.76398,1168.47912,1631.86451,1057.87183,384.64747,128.28691,3.04833,512.47429,-246.44022,-351.14454,1.2,49.753,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22081,81.61716,0.0,0.0,0.0,0.0,0.0,0.0,-291.6279,2.29138,63.96048,77641.62271,59690.20152,3046.35154,56613.77013,30.07986,8634.99486,15000.0,0.89,287.1975,0.0,3823.01362,14935.14951,19.23601
28.5,R4_TRANSITION_TO_CLINKERIZATION,0.86185,0.05088,0.08727,85.62535,22.89665,24.43323,20.37802,55564.6787,342497.94691,1276.41483,4.89438,888.82119,780.02294,1325.01067,1169.3662,1631.93528,1057.77462,384.61458,128.2772,3.04731,513.54184,-246.6895,-351.59977,1.2,49.64168,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22082,81.61717,0.0,0.0,0.0,0.0,0.0,0.0,-291.62793,2.293,63.95587,77792.0344,59710.43489,3056.7031,56623.59168,30.14012,8651.45353,15000.0,0.89,287.99181,0.0,3817.44801,15055.03653,19.35293
28.66667,R4_TRANSITION_TO_CLINKERIZATION,0.86166,0.05098,0.08736,85.79701,22.97425,24.51424,20.44709,55619.41196,343184.61642,1278.34304,4.90344,887.68138,778.71297,1326.24882,1170.24615,1632.00556,1057.67714,384.58147,128.26747,3.04629,514.6036,-246.93602,-352.05122,1.2,49.5311,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22082,81.61717,0.0,0.0,0.0,0.0,0.0,0.0,-291.62796,2.2946,63.95134,77941.7919,59730.61045,3067.06291,56633.34699,30.20055,8667.83461,15000.0,0.89,288.78207,0.0,3811.87773,15174.31909,19.46878
28.83333,R4_TRANSITION_TO_CLINKERIZATION,0.86147,0.05108,0.08745,85.96912,23.05192,24.59534,20.51621,55674.06926,343873.06637,1280.26833,4.91245,886.57919,777.4416,1327.47847,1171.11846,1632.07536,1057.57937,384.54814,128.2577,3.04529,515.65958,-247.17982,-352.49893,1.2,49.42126,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22082,81.61717,0.0,0.0,0.0,0.0,0.0,0.0,-291.62799,2.29617,63.94688,78090.89827,59750.72869,3077.43107,56643.03649,30.26113,8684.13844,15000.0,0.89,289.5683,0.0,3806.30288,15292.99964,19.58359
29.0,R4_TRANSITION_TO_CLINKERIZATION,0.86128,0.05118,0.08753,86.14166,23.12965,24.67652,20.58538,55728.6507,344563.26316,1282.19071,4.92141,885.51302,776.20704,1328.69962,1171.98292,1632.14469,1057.48133,384.51463,128.24791,3.0443,516.70981,-247.42093,-352.94292,1.2,49.31215,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22083,81.61717,0.0,0.0,0.0,0.0,0.0,0.0,-291.62801,2.29772,63.9425,78239.35653,59770.79011,3087.80768,56652.66057,30.32187,8700.3654,15000.0,0.89,290.35051,0.0,3800.72359,15411.0806,19.69735
29.16667,R4_TRANSITION_TO_CLINKERIZATION,0.86109,0.05128,0.08762,86.31464,23.20744,24.75778,20.65462,55783.15638,345255.17277,1284.11018,4.93034,884.48128,775.0076,1329.91229,1172.83944,1632.21353,1057.38301,384.48094,128.23809,3.04332,517.75433,-247.65937,-353.38322,1.2,49.20377,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22083,81.61718,0.0,0.0,0.0,0.0,0.0,0.0,-291.62804,2.29925,63.93818,78387.16968,59790.79521,3098.19283,56662.21963,30.38275,8716.51582,15000.0,0.89,291.12873,0.0,3795.13997,15528.56438,19.81008
29.33333,R4_TRANSITION_TO_CLINKERIZATION,0.86091,0.05139,0.08771,86.48803,23.28529,24.83912,20.72391,55837.58641,345948.76084,1286.02675,4.93922,883.48246,773.84168,1331.11649,1173.68796,1632.2819,1057.28441,384.44708,128.22824,3.04235,518.79316,-247.89517,-353.81988,1.2,49.0961,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22083,81.61718,0.0,0.0,0.0,0.0,0.0,0.0,-291.62807,2.30075,63.93393,78534.34071,59810.74447,3108.58663,56671.71406,30.44379,8732.59007,15000.0,0.89,291.90298,0.0,3789.55214,15645.4534,19.9218
29.5,R4_TRANSITION_TO_CLINKERIZATION,0.86072,0.05149,0.0878,86.66183,23.36321,24.92056,20.79326,55891.94089,346643.99265,1287.94041,4.94806,882.51507,772.70775,1332.31224,1174.52847,1632.3498,1057.18553,384.41308,128.21837,3.0414,519.82634,-248.12837,-354.2529,1.2,48.98915,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22084,81.61718,0.0,0.0,0.0,0.0,0.0,0.0,-291.6281,2.30223,63.92976,78680.8726,59830.63838,3118.98914,56681.14427,30.50496,8748.58848,15000.0,0.89,292.67328,0.0,3783.96023,15761.75004,20.03251
29.66667,R4_TRANSITION_TO_CLINKERIZATION,0.86053,0.05159,0.08788,86.83604,23.4412,25.00208,20.86267,55946.21994,347340.8331,1289.85117,4.95686,881.57769,771.60437,1333.49955,1175.36096,1632.41723,1057.08638,384.37893,128.20846,3.04046,520.8539,-248.35899,-354.68234,1.2,48.88291,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22084,81.61719,0.0,0.0,0.0,0.0,0.0,0.0,-291.62812,2.30369,63.92565,78826.7683,59850.47741,3129.40048,56690.51064,30.56629,8764.51141,15000.0,0.89,293.43963,0.0,3778.36436,15877.4567,20.14221
29.83333,R4_TRANSITION_TO_CLINKERIZATION,0.86034,0.05169,0.08797,87.01064,23.51926,25.08368,20.93214,56000.42365,348039.24675,1291.75904,4.96561,880.66897,770.53015,1334.67843,1176.18541,1632.48419,1056.98695,384.34465,128.19853,3.03953,521.87585,-248.58707,-355.10821,1.2,48.77738,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22084,81.61719,0.0,0.0,0.0,0.0,0.0,0.0,-291.62815,2.30513,63.92161,78972.03076,59870.26203,3139.82071,56699.81357,30.62774,8780.3592,15000.0,0.89,294.20208,0.0,3772.76466,15992.57576,20.25094
30.0,R4_TRANSITION_TO_CLINKERIZATION,0.86015,0.05179,0.08806,87.18562,23.59738,25.16537,21.00167,56054.55213,348739.19781,1293.66402,4.97433,879.78759,769.48376,1335.8489,1177.00184,1632.5507,1056.88725,384.31024,128.18857,3.03861,522.89224,-248.81262,-355.53054,1.2,48.67254,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22084,81.61719,0.0,0.0,0.0,0.0,0.0,0.0,-291.62818,2.30655,63.91763,79116.6629,59889.99271,3150.24993,56709.05344,30.68934,8796.13219,15000.0,0.89,294.96062,0.0,3767.16124,16107.1096,20.35868
30.16667,R4_TRANSITION_TO_CLINKERIZATION,0.85997,0.05189,0.08814,87.36098,23.67557,25.24715,21.07125,56108.60549,349440.65016,1295.56612,4.983,878.93232,768.46393,1337.01097,1177.81024,1632.61674,1056.78727,384.27571,128.17859,3.0377,523.90309,-249.03569,-355.94937,1.2,48.56841,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22085,81.6172,0.0,0.0,0.0,0.0,0.0,0.0,-291.62821,2.30794,63.91372,79260.66763,59909.66991,3160.68822,56718.23063,30.75106,8811.83074,15000.0,0.89,295.71529,0.0,3761.55424,16221.06057,20.46546
30.33333,R4_TRANSITION_TO_CLINKERIZATION,0.85978,0.05199,0.08823,87.5367,23.75383,25.32902,21.1409,56162.58382,350143.56734,1297.46534,4.99163,878.10197,767.46946,1338.16465,1178.61062,1632.68233,1056.68702,384.24105,128.16857,3.03681,524.90843,-249.25629,-356.36473,1.2,48.46496,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22085,81.6172,0.0,0.0,0.0,0.0,0.0,0.0,-291.62824,2.30932,63.90987,79404.04784,59929.29409,3171.13564,56727.34553,30.81292,8827.45518,15000.0,0.89,296.46609,0.0,3755.94378,16334.43103,20.57128
30.5,R4_TRANSITION_TO_CLINKERIZATION,0.85959,0.05209,0.08832,87.71279,23.83215,25.41098,21.21062,56216.48723,350847.91257,1299.36168,5.00022,877.29539,766.49918,1339.30996,1179.40298,1632.74747,1056.5865,384.20629,128.15853,3.03592,525.90828,-249.47445,-356.77664,1.2,48.36221,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22085,81.6172,0.0,0.0,0.0,0.0,0.0,0.0,-291.62826,2.31067,63.90608,79546.80642,59948.8657,3181.59229,56736.39851,30.8749,8843.00585,15000.0,0.89,297.21306,0.0,3750.32999,16447.22333,20.67616
30.66667,R4_TRANSITION_TO_CLINKERIZATION,0.85941,0.05219,0.0884,87.88921,23.91055,25.49302,21.28039,56270.31583,351553.64875,1301.25515,5.00877,876.51149,765.552,1340.44691,1180.18733,1632.81215,1056.48571,384.17141,128.14846,3.03505,526.90269,-249.6902,-357.18513,1.2,48.26013,0.0,44.824,35.176,0.0,0.0,0.0,44824000999.99999,0.15688,0.22086,81.6172,0.0,0.0,0.0,0.0,0.0,0.0,-291.62829,2.312,63.90235,79688.94623,59968.38519,3192.05823,56745.38996,30.937,8858.48309,15000.0,0.89,297.9562,0.0,3744.713,16559.43982,20.7801
