t,Lignite_Coal,Petcoke,Alternative_Fuel,Feed_rate,Fuel_rate,Kiln_solid_out,Clinker_output,Air_flow,Cooling_air_flow,ID_fan_speed,Damper_position,kiln_rpm,Material_acc,Residence,Tg_preheater,Ts_preheater,Tg_calcination,Ts_calcination,Tg_burning,Ts_burning,Tg_Cooling,Ts_Cooling,O2,CO_ppm,P_preheater,P_calcination,P_burning,Q_in,Q_out,Q_acc,Q_loss,Q_reaction,Q_gas,Q_clinker,Clinker_yield,dTg_burning,Energy_Error,dCaO_calcination,LSF,dC3A,dC4AF,dC2S,dC3S,Mass_Balance_Error,Tw_burning,CaCO3,CaO,CO2,SiO2,Al2O3,Fe2O3,C2S,C3S,C3A,C4AF,Feed_rate_kgs,Fuel_rate_kgs,Air_flow_kgs,Cooling_air_flow_kgs
24.16667,0.86692,0.04814,0.08494,71.52999,4.74764,71.56566,46.17139,54114.60105,80475.32513,1225.24196,52.79133,2.24184,73.07788,61.26515,266.66776,289.81472,400.00156,400.00037,1441.3006,1427.37885,1527.83907,1468.65391,6.0,20.0,-120.0,-338.43872,0.0,35575.0,36200.28117,1669.0,34451.16757,80.11359,7396.48753,15000.0,0.65,-0.35299,1.75764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.62578,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
24.33333,0.86672,0.04825,0.08503,71.53363,4.75121,71.56826,46.17307,54171.34691,80478.32891,1227.24765,52.65982,2.2442,73.07263,61.25845,266.66769,289.62236,400.00145,400.00037,1441.24771,1427.41195,1527.71285,1468.7475,6.0,20.0,-120.0,-338.99939,0.0,35575.0,36195.22845,1669.0,34446.11079,80.11767,7401.77941,15000.0,0.65,-0.35243,1.74344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.67639,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
24.5,0.86652,0.04836,0.08512,71.53726,4.75477,71.57088,46.17476,54228.01401,80481.32911,1229.2503,52.52919,2.24652,73.06754,61.25186,266.66762,289.43198,400.00136,400.00037,1441.1949,1427.44485,1527.58694,1468.84067,6.0,20.0,-120.0,-339.55541,0.0,35575.0,36190.18432,1669.0,34441.06258,80.12174,7407.04486,15000.0,0.65,-0.35187,1.72926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.72698,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
24.66667,0.86632,0.04847,0.08521,71.5409,4.75831,71.57351,46.17646,54284.60246,80484.32575,1231.24992,52.39943,2.24882,73.0626,61.24539,266.66756,289.24353,400.00127,400.00037,1441.14218,1427.47755,1527.46135,1468.93342,6.0,20.0,-120.0,-340.10682,0.0,35575.0,36185.14874,1669.0,34436.02294,80.12581,7412.28401,15000.0,0.65,-0.35131,1.71511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.77754,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
24.83333,0.86613,0.04857,0.0853,71.54453,4.76183,71.57617,46.17818,54341.11237,80487.31882,1233.24651,52.27053,2.25107,73.05781,61.23903,266.66751,289.05701,400.00119,400.00037,1441.08954,1427.51004,1527.33607,1469.02577,6.0,20.0,-120.0,-340.65364,0.0,35575.0,36180.1217,1669.0,34430.99182,80.12988,7417.49699,15000.0,0.65,-0.35075,1.70097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.82808,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
25.0,0.86593,0.04868,0.08539,71.54817,4.76534,71.57885,46.1799,54397.54385,80490.30832,1235.24008,52.14249,2.2533,73.05316,61.23277,266.66746,288.87239,400.00112,400.00037,1441.03698,1427.54233,1527.2111,1469.1177,6.0,20.0,-120.0,-341.19594,0.0,35575.0,36175.10316,1669.0,34425.96921,80.13395,7422.68392,15000.0,0.65,-0.3502,1.68687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.87859,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
25.16667,0.86573,0.04879,0.08548,71.5518,4.76883,71.58154,46.18164,54453.89701,80493.29427,1237.23064,52.0153,2.25549,73.04865,61.22662,266.66741,288.68965,400.00105,400.00037,1440.9845,1427.57442,1527.08645,1469.20922,6.0,20.0,-120.0,-341.73372,0.0,35575.0,36170.0931,1669.0,34420.95508,80.13802,7427.84494,15000.0,0.65,-0.34965,1.67278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.92908,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
25.33333,0.86553,0.04889,0.08557,71.55543,4.7723,71.58425,46.18339,54510.17195,80496.27667,1239.21817,51.88895,2.25764,73.04428,61.22057,266.66737,288.50876,400.00099,400.00037,1440.93211,1427.60631,1526.96211,1469.30032,6.0,20.0,-120.0,-342.26705,0.0,35575.0,36165.09149,1669.0,34415.9494,80.14209,7432.98017,15000.0,0.65,-0.34909,1.65873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.97954,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
25.5,0.86534,0.049,0.08567,71.55907,4.77576,71.58698,46.18515,54566.36879,80499.25552,1241.2027,51.76344,2.25977,73.04005,61.21463,266.66733,288.32971,400.00094,400.00037,1440.8798,1427.638,1526.83808,1469.39102,6.0,20.0,-120.0,-342.79595,0.0,35575.0,36160.09831,1669.0,34410.95215,80.14616,7438.08972,15000.0,0.65,-0.34855,1.64469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.02998,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
25.66667,0.86514,0.04911,0.08576,71.5627,4.7792,71.58973,46.18692,54622.48763,80502.23083,1243.18423,51.63877,2.26186,73.03595,61.20878,266.6673,288.15248,400.00089,400.00037,1440.82758,1427.66948,1526.71436,1469.48132,6.0,20.0,-120.0,-343.32046,0.0,35575.0,36155.11353,1669.0,34405.9633,80.15023,7443.17374,15000.0,0.65,-0.348,1.63068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.08039,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
25.83333,0.86494,0.04921,0.08585,71.56633,4.78262,71.59249,46.1887,54678.52858,80505.20259,1245.16275,51.51492,2.26392,73.03198,61.20304,266.66727,287.97704,400.00084,400.00037,1440.77543,1427.70077,1526.59095,1469.5712,6.0,20.0,-120.0,-343.84062,0.0,35575.0,36150.13713,1669.0,34400.98283,80.15429,7448.23234,15000.0,0.65,-0.34745,1.61669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.13077,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
26.0,0.86475,0.04932,0.08594,71.56997,4.78603,71.59527,46.19049,54734.49176,80508.17082,1247.13828,51.3919,2.26595,73.02815,61.19738,266.66724,287.80337,400.0008,400.00037,1440.72337,1427.73186,1526.46784,1469.66068,6.0,20.0,-120.0,-344.35647,0.0,35575.0,36145.16908,1669.0,34396.01072,80.15836,7453.26564,15000.0,0.65,-0.34691,1.60272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.18113,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
26.16667,0.86455,0.04942,0.08603,71.5736,4.78942,71.59806,46.1923,54790.37725,80511.13552,1249.11082,51.2697,2.26796,73.02444,61.19183,266.66721,287.63145,400.00076,400.00037,1440.67139,1427.76275,1526.34504,1469.74976,6.0,20.0,-120.0,-344.86803,0.0,35575.0,36140.20935,1669.0,34391.04692,80.16243,7458.27377,15000.0,0.65,-0.34636,1.58878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.23147,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
26.33333,0.86436,0.04953,0.08612,71.57723,4.7928,71.60087,46.19411,54846.18519,80514.09669,1251.08037,51.1483,2.26993,73.02085,61.18636,266.66719,287.46127,400.00073,400.00037,1440.61949,1427.79344,1526.22255,1469.83843,6.0,20.0,-120.0,-345.37534,0.0,35575.0,36135.25793,1669.0,34386.09143,80.1665,7463.25685,15000.0,0.65,-0.34582,1.57486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.28178,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
26.5,0.86416,0.04963,0.08621,71.58086,4.79616,71.60369,46.19593,54901.91566,80517.05434,1253.04694,51.02772,2.27187,73.01738,61.18099,266.66717,287.29281,400.0007,400.00037,1440.56767,1427.82394,1526.10037,1469.9267,6.0,20.0,-120.0,-345.87845,0.0,35575.0,36130.31479,1669.0,34381.14422,80.17057,7468.21501,15000.0,0.65,-0.34528,1.56097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.33206,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
26.66667,0.86397,0.04974,0.0863,71.58449,4.7995,71.60653,46.19776,54957.56879,80520.00847,1255.01053,50.90793,2.27378,73.01404,61.1757,266.66715,287.12603,400.00067,400.00037,1440.51593,1427.85424,1525.97848,1470.01457,6.0,20.0,-120.0,-346.37738,0.0,35575.0,36125.37989,1669.0,34376.20526,80.17463,7473.14835,15000.0,0.65,-0.34474,1.5471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.38232,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
26.83333,0.86377,0.04984,0.08639,71.58812,4.80283,71.60939,46.1996,55013.14468,80522.95908,1256.97115,50.78894,2.27567,73.01081,61.1705,266.66713,286.96094,400.00064,400.00037,1440.46427,1427.88434,1525.85691,1470.10205,6.0,20.0,-120.0,-346.87217,0.0,35575.0,36120.45322,1669.0,34371.27452,80.1787,7478.05701,15000.0,0.65,-0.34421,1.53325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.43255,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
27.0,0.86358,0.04995,0.08647,71.59176,4.80614,71.61225,46.20145,55068.64343,80525.90619,1258.9288,50.67074,2.27752,73.0077,61.16539,266.66711,286.79749,400.00062,400.00037,1440.41269,1427.91425,1525.73563,1470.18912,6.0,20.0,-120.0,-347.36286,0.0,35575.0,36115.53476,1669.0,34366.35199,80.18277,7482.9411,15000.0,0.65,-0.34367,1.51942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.48276,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
27.16667,0.86339,0.05005,0.08656,71.59539,4.80944,71.61513,46.20331,55124.06515,80528.84978,1260.88349,50.55333,2.27935,73.0047,61.16037,266.66709,286.63569,400.0006,400.00037,1440.3612,1427.94396,1525.61465,1470.2758,6.0,20.0,-120.0,-347.84947,0.0,35575.0,36110.62446,1669.0,34361.43763,80.18683,7487.80075,15000.0,0.65,-0.34314,1.50562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.53294,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
27.33333,0.86319,0.05016,0.08665,71.59902,4.81272,71.61803,46.20518,55179.40995,80531.78988,1262.83522,50.4367,2.28115,73.00181,61.15542,266.66708,286.47551,400.00058,400.00037,1440.30978,1427.97349,1525.49398,1470.36208,6.0,20.0,-120.0,-348.33204,0.0,35575.0,36105.72233,1669.0,34356.53143,80.1909,7492.63606,15000.0,0.65,-0.3426,1.49184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.5831,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
27.5,0.863,0.05026,0.08674,71.60265,4.81598,71.62094,46.20706,55234.67793,80534.72647,1264.78399,50.32084,2.28292,72.99903,61.15056,266.66707,286.31692,400.00056,400.00037,1440.25844,1428.00281,1525.3736,1470.44797,6.0,20.0,-120.0,-348.81061,0.0,35575.0,36100.82831,1669.0,34351.63335,80.19496,7497.44716,15000.0,0.65,-0.34207,1.47808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.63323,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
27.66667,0.86281,0.05036,0.08683,71.60628,4.81923,71.62386,46.20894,55289.86921,80537.65958,1266.72982,50.20575,2.28467,72.99636,61.14578,266.66706,286.15992,400.00054,400.00037,1440.20718,1428.03195,1525.25353,1470.53346,6.0,20.0,-120.0,-349.28521,0.0,35575.0,36095.94241,1669.0,34346.74338,80.19903,7502.23418,15000.0,0.65,-0.34154,1.46435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.68334,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
27.83333,0.86262,0.05047,0.08692,71.60991,4.82247,71.62679,46.21083,55344.98389,80540.58919,1268.67269,50.09143,2.28639,72.99379,61.14107,266.66705,286.00448,400.00053,400.00037,1440.156,1428.0609,1525.13375,1470.61856,6.0,20.0,-120.0,-349.75587,0.0,35575.0,36091.06458,1669.0,34341.86148,80.20309,7506.99721,15000.0,0.65,-0.34102,1.45064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.73342,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
28.0,0.86242,0.05057,0.08701,71.61353,4.82569,71.62974,46.21273,55400.02207,80543.51532,1270.61263,49.97786,2.28809,72.99133,61.13644,266.66704,285.85058,400.00051,400.00037,1440.1049,1428.08965,1525.01427,1470.70327,6.0,20.0,-120.0,-350.22262,0.0,35575.0,36086.1948,1669.0,34336.98764,80.20716,7511.73638,15000.0,0.65,-0.34049,1.43695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.78348,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
28.16667,0.86223,0.05067,0.0871,71.61716,4.82889,71.6327,46.21464,55454.98386,80546.43797,1272.54962,49.86505,2.28976,72.98896,61.13189,266.66703,285.69822,400.0005,400.00037,1440.05388,1428.11821,1524.89508,1470.7876,6.0,20.0,-120.0,-350.6855,0.0,35575.0,36081.33306,1669.0,34332.12183,80.21122,7516.45182,15000.0,0.65,-0.33997,1.42328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.83351,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
28.33333,0.86204,0.05077,0.08718,71.62079,4.83208,71.63567,46.21656,55509.86937,80549.35714,1274.48369,49.753,2.29141,72.9867,61.12742,266.66702,285.54737,400.00049,400.00037,1440.00294,1428.14659,1524.77619,1470.87153,6.0,20.0,-120.0,-351.14454,0.0,35575.0,36076.47932,1669.0,34327.26403,80.21529,7521.14362,15000.0,0.65,-0.33944,1.40964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.88352,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
28.5,0.86185,0.05088,0.08727,71.62442,4.83525,71.63865,46.21848,55564.6787,80552.27283,1276.41483,49.64168,2.29303,72.98453,61.12301,266.66701,285.39801,400.00048,400.00037,1439.95208,1428.17477,1524.65759,1470.95508,6.0,20.0,-120.0,-351.59977,0.0,35575.0,36071.63356,1669.0,34322.41421,80.21935,7525.8119,15000.0,0.65,-0.33892,1.39602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.9335,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
28.66667,0.86166,0.05098,0.08736,71.62805,4.83841,71.64164,46.22041,55619.41196,80555.18506,1278.34304,49.5311,2.29462,72.98246,61.11868,266.667,285.25013,400.00047,400.00037,1439.90129,1428.20277,1524.53929,1471.03824,6.0,20.0,-120.0,-352.05122,0.0,35575.0,36066.79576,1669.0,34317.57235,80.22341,7530.45679,15000.0,0.65,-0.3384,1.38242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.98346,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
28.83333,0.86147,0.05108,0.08745,71.63168,4.84155,71.64464,46.22235,55674.06926,80558.09382,1280.26833,49.42126,2.2962,72.98049,61.11442,266.667,285.10371,400.00046,400.00037,1439.85058,1428.23058,1524.42128,1471.12102,6.0,20.0,-120.0,-352.49893,0.0,35575.0,36061.96589,1669.0,34312.73842,80.22748,7535.07839,15000.0,0.65,-0.33788,1.36884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.03339,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
29.0,0.86128,0.05118,0.08753,71.6353,4.84468,71.64766,46.2243,55728.6507,80560.99912,1282.19071,49.31215,2.29775,72.9786,61.11023,266.66699,284.95873,400.00045,400.00037,1439.79995,1428.2582,1524.30356,1471.20341,6.0,20.0,-120.0,-352.94292,0.0,35575.0,36057.14394,1669.0,34307.9124,80.23154,7539.67682,15000.0,0.65,-0.33737,1.35529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.0833,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
29.16667,0.86109,0.05128,0.08762,71.63893,4.84779,71.65069,46.22625,55783.15638,80563.90097,1284.11018,49.20377,2.29927,72.97681,61.1061,266.66699,284.81518,400.00044,400.00037,1439.7494,1428.28564,1524.18613,1471.28542,6.0,20.0,-120.0,-353.38322,0.0,35575.0,36052.32987,1669.0,34303.09427,80.2356,7544.25219,15000.0,0.65,-0.33685,1.34176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.13318,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
29.33333,0.86091,0.05139,0.08771,71.64256,4.85089,71.65372,46.22821,55837.58641,80566.79936,1286.02675,49.0961,2.30078,72.9751,61.10204,266.66698,284.67304,400.00044,400.00037,1439.69892,1428.31289,1524.06899,1471.36705,6.0,20.0,-120.0,-353.81988,0.0,35575.0,36047.52366,1669.0,34298.284,80.23966,7548.8046,15000.0,0.65,-0.33634,1.32825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.18304,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
29.5,0.86072,0.05149,0.0878,71.64618,4.85397,71.65677,46.23017,55891.94089,80569.6943,1287.94041,48.98915,2.30226,72.97349,61.09805,266.66698,284.5323,400.00043,400.00037,1439.64852,1428.33995,1523.95214,1471.4483,6.0,20.0,-120.0,-354.2529,0.0,35575.0,36042.7253,1669.0,34293.48157,80.24373,7553.33418,15000.0,0.65,-0.33582,1.31476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.23287,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
29.66667,0.86053,0.05159,0.08788,71.64981,4.85704,71.65982,46.23214,55946.21994,80572.5858,1289.85117,48.88291,2.30372,72.97196,61.09413,266.66697,284.39293,400.00043,400.00037,1439.5982,1428.36683,1523.83558,1471.52917,6.0,20.0,-120.0,-354.68234,0.0,35575.0,36037.93475,1669.0,34288.68696,80.24779,7557.84103,15000.0,0.65,-0.33531,1.30129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.28268,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
29.83333,0.86034,0.05169,0.08797,71.65344,4.8601,71.66289,46.23412,56000.42365,80575.47386,1291.75904,48.77738,2.30515,72.97051,61.09026,266.66697,284.25493,400.00042,400.00037,1439.54795,1428.39353,1523.7193,1471.60966,6.0,20.0,-120.0,-355.10821,0.0,35575.0,36033.15199,1669.0,34283.90014,80.25185,7562.32527,15000.0,0.65,-0.3348,1.28785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.33246,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
30.0,0.86015,0.05179,0.08806,71.65706,4.86314,71.66597,46.23611,56054.55213,80578.35849,1293.66402,48.67254,2.30657,72.96915,61.08646,266.66697,284.11828,400.00042,400.00037,1439.49779,1428.42004,1523.60331,1471.68978,6.0,20.0,-120.0,-355.53054,0.0,35575.0,36028.377,1669.0,34279.12109,80.25591,7566.787,15000.0,0.65,-0.33429,1.27443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.38222,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
30.16667,0.85997,0.05189,0.08814,71.66069,4.86616,71.66905,46.2381,56108.60549,80581.23968,1295.56612,48.56841,2.30797,72.96787,61.08272,266.66696,283.98296,400.00041,400.00037,1439.44769,1428.44637,1523.48761,1471.76952,6.0,20.0,-120.0,-355.94937,0.0,35575.0,36023.60975,1669.0,34274.34978,80.25997,7571.22633,15000.0,0.65,-0.33379,1.26103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.43195,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
30.33333,0.85978,0.05199,0.08823,71.66431,4.86917,71.67215,46.24009,56162.58382,80584.11744,1297.46534,48.46496,2.30934,72.96667,61.07904,266.66696,283.84896,400.00041,400.00037,1439.39767,1428.47252,1523.37218,1471.84889,6.0,20.0,-120.0,-356.36473,0.0,35575.0,36018.85023,1669.0,34269.5862,80.26403,7575.64338,15000.0,0.65,-0.33328,1.24765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.48166,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
30.5,0.8596,0.05209,0.08832,71.66794,4.87217,71.67525,46.2421,56216.48723,80586.99178,1299.36168,48.36221,2.31069,72.96554,61.07542,266.66696,283.71627,400.0004,400.00037,1439.34773,1428.49849,1523.25705,1471.92788,6.0,20.0,-120.0,-356.77664,0.0,35575.0,36014.09841,1669.0,34264.83032,80.26809,7580.03824,15000.0,0.65,-0.33278,1.23429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.53134,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
30.66667,0.85941,0.05219,0.0884,71.67156,4.87515,71.67836,46.2441,56270.31583,80589.8627,1301.25515,48.26013,2.31203,72.9645,61.07186,266.66696,283.58486,400.0004,400.00037,1439.29787,1428.52427,1523.14219,1472.0065,6.0,20.0,-120.0,-357.18513,0.0,35575.0,36009.35426,1669.0,34260.08211,80.27215,7584.41103,15000.0,0.65,-0.33228,1.22095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.581,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
30.83333,0.85922,0.05229,0.08849,71.67519,4.87812,71.68148,46.24612,56324.06972,80592.7302,1303.14576,48.15874,2.31334,72.96353,61.06836,266.66695,283.45472,400.0004,400.00037,1439.24807,1428.54988,1523.02762,1472.08476,6.0,20.0,-120.0,-357.59023,0.0,35575.0,36004.61777,1669.0,34255.34156,80.27621,7588.76185,15000.0,0.65,-0.33178,1.20764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.63064,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
31.0,0.85904,0.05239,0.08857,71.67881,4.88108,71.68461,46.24814,56377.74901,80595.5943,1305.0335,48.05801,2.31463,72.96263,61.06491,266.66695,283.32585,400.0004,400.00037,1439.19836,1428.5753,1522.91333,1472.16264,6.0,20.0,-120.0,-357.99197,0.0,35575.0,35999.88891,1669.0,34250.60864,80.28027,7593.09082,15000.0,0.65,-0.33128,1.19435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.68025,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
31.16667,0.85885,0.05249,0.08866,71.68244,4.88402,71.68775,46.25016,56431.35379,80598.45498,1306.91839,47.95796,2.31591,72.96181,61.06151,266.66695,283.19822,400.00039,400.00037,1439.14872,1428.60055,1522.79932,1472.24015,6.0,20.0,-120.0,-358.39037,0.0,35575.0,35995.16766,1669.0,34245.88333,80.28433,7597.39803,15000.0,0.65,-0.33078,1.18108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.72983,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
31.33333,0.85867,0.05259,0.08874,71.68606,4.88694,71.6909,46.25219,56484.88417,80601.31226,1308.80042,47.85857,2.31716,72.96106,61.05817,266.66695,283.07182,400.00039,400.00037,1439.09915,1428.62562,1522.68558,1472.3173,6.0,20.0,-120.0,-358.78547,0.0,35575.0,35990.45399,1669.0,34241.1656,80.28839,7601.68359,15000.0,0.65,-0.33028,1.16783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.77939,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
31.5,0.85849,0.05268,0.08883,71.68968,4.88986,71.69405,46.25423,56538.34026,80604.16614,1310.6796,47.75985,2.3184,72.96039,61.05489,266.66695,282.94664,400.00039,400.00037,1439.04966,1428.65051,1522.57213,1472.39408,6.0,20.0,-120.0,-359.17729,0.0,35575.0,35985.74788,1669.0,34236.45543,80.29245,7605.94762,15000.0,0.65,-0.32979,1.1546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.82893,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
31.66667,0.8583,0.05278,0.08891,71.69331,4.89275,71.69721,46.25627,56591.72215,80607.01663,1312.55593,47.66177,2.31962,72.95978,61.05165,266.66694,282.82266,400.00039,400.00037,1439.00024,1428.67522,1522.45895,1472.4705,6.0,20.0,-120.0,-359.56586,0.0,35575.0,35981.04931,1669.0,34231.75281,80.2965,7610.1902,15000.0,0.65,-0.32929,1.14139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.87844,0.0,0.0,19.34043,0.0,3.99492,2.99885,52.7511,35.68649,0.02029,0.00351,0.0,0.0,0.0,0.0
